	chapter	tokens
43768	05	o
43769	05	lord
43770	05	for
43771	05	he
43772	05	was
43773	05	astonished
43774	05	and
43775	05	all
43776	05	that
43777	05	were
43778	05	with
43779	05	him
43780	05	at
43781	05	the
43782	05	draught
43783	05	of
43784	05	the
43785	05	fishes
43786	05	which
43787	05	they
43788	05	had
43789	05	taken
43790	05	and
43791	05	so
43792	05	was
43793	05	also
43794	05	james
43795	05	and
43796	05	john
43797	05	the
43798	05	sons
43799	05	of
43800	05	zebedee
43801	05	which
43802	05	were
43803	05	partners
43804	05	with
43805	05	simon
43806	05	and
43807	05	jesus
43808	05	said
43809	05	unto
43810	05	simon
43811	05	fear
43812	05	not
43813	05	from
43814	05	henceforth
43815	05	thou
43816	05	shalt
43817	05	catch
43818	05	men
43819	05	and
43820	05	when
43821	05	they
43822	05	had
43823	05	brought
43824	05	their
43825	05	ships
43826	05	to
43827	05	land
43828	05	they
43829	05	forsook
43830	05	all
43831	05	and
43832	05	followed
43833	05	him
43834	05	and
43835	05	it
43836	05	came
43837	05	to
43838	05	pass
43839	05	when
43840	05	he
43841	05	was
43842	05	in
43843	05	a
43844	05	certain
43845	05	city
43846	05	behold
43847	05	a
43848	05	man
43849	05	full
43850	05	of
43851	05	leprosy
43852	05	who
43853	05	seeing
43854	05	jesus
43855	05	fell
43856	05	on
43857	05	his
43858	05	face
43859	05	and
43860	05	besought
43861	05	him
43862	05	saying
43863	05	lord
43864	05	if
43865	05	thou
43866	05	wilt
43867	05	thou
43868	05	canst
43869	05	make
43870	05	me
43871	05	clean
43872	05	and
43873	05	he
43874	05	put
43875	05	forth
43876	05	his
43877	05	hand
43878	05	and
43879	05	touched
43880	05	him
43881	05	saying
43882	05	i
43883	05	will
43884	05	be
43885	05	thou
43886	05	clean
43887	05	and
43888	05	immediately
43889	05	the
43890	05	leprosy
43891	05	departed
43892	05	from
43893	05	him
43894	05	and
43895	05	he
43896	05	charged
43897	05	him
43898	05	to
43899	05	tell
43900	05	no
43901	05	man
43902	05	but
43903	05	go
43904	05	and
43905	05	shew
43906	05	thyself
43907	05	to
43908	05	the
43909	05	priest
43910	05	and
43911	05	offer
43912	05	for
43913	05	thy
43914	05	cleansing
43915	05	according
43916	05	as
43917	05	moses
43918	05	commanded
43919	05	for
43920	05	a
43921	05	testimony
43922	05	unto
43923	05	them
43924	05	but
43925	05	so
43926	05	much
43927	05	the
43928	05	more
43929	05	went
43930	05	there
43931	05	a
43932	05	fame
43933	05	abroad
43934	05	of
43935	05	him
43936	05	and
43937	05	great
43938	05	multitudes
43939	05	came
43940	05	together
43941	05	to
43942	05	hear
43943	05	and
43944	05	to
43945	05	be
43946	05	healed
43947	05	by
43948	05	him
43949	05	of
43950	05	their
43951	05	infirmities
43952	05	and
43953	05	he
43954	05	withdrew
43955	05	himself
43956	05	into
43957	05	the
43958	05	wilderness
43959	05	and
43960	05	prayed
43961	05	and
43962	05	it
43963	05	came
43964	05	to
43965	05	pass
43966	05	on
43967	05	a
43968	05	certain
43969	05	day
43970	05	as
43971	05	he
43972	05	was
43973	05	teaching
43974	05	that
43975	05	there
43976	05	were
43977	05	pharisees
43978	05	and
43979	05	doctors
43980	05	of
43981	05	the
43982	05	law
43983	05	sitting
43984	05	by
43985	05	which
43986	05	were
43987	05	come
43988	05	out
43989	05	of
43990	05	every
43991	05	town
43992	05	of
43993	05	galilee
43994	05	and
43995	05	judaea
43996	05	and
43997	05	jerusalem
43998	05	and
43999	05	the
44000	05	power
44001	05	of
44002	05	the
44003	05	lord
44004	05	was
44005	05	present
44006	05	to
44007	05	heal
44008	05	them
44009	05	and
44010	05	behold
44011	05	men
44012	05	brought
44013	05	in
44014	05	a
44015	05	bed
44016	05	a
44017	05	man
44018	05	which
44019	05	was
44020	05	taken
44021	05	with
44022	05	a
44023	05	palsy
44024	05	and
44025	05	they
44026	05	sought
44027	05	means
44028	05	to
44029	05	bring
44030	05	him
44031	05	in
44032	05	and
44033	05	to
44034	05	lay
44035	05	him
44036	05	before
44037	05	him
44038	05	and
44039	05	when
44040	05	they
44041	05	could
44042	05	not
44043	05	find
44044	05	by
44045	05	what
44046	05	way
44047	05	they
44048	05	might
44049	05	bring
44050	05	him
44051	05	in
44052	05	because
44053	05	of
44054	05	the
44055	05	multitude
44056	05	they
44057	05	went
44058	05	upon
44059	05	the
44060	05	housetop
44061	05	and
44062	05	let
44063	05	him
44064	05	down
44065	05	through
44066	05	the
44067	05	tiling
44068	05	with
44069	05	his
44070	05	couch
44071	05	into
44072	05	the
44073	05	midst
44074	05	before
44075	05	jesus
44076	05	and
44077	05	when
44078	05	he
44079	05	saw
44080	05	their
44081	05	faith
44082	05	he
44083	05	said
44084	05	unto
44085	05	him
44086	05	man
44087	05	thy
44088	05	sins
44089	05	are
44090	05	forgiven
44091	05	thee
44092	05	and
44093	05	the
44094	05	scribes
44095	05	and
44096	05	the
44097	05	pharisees
44098	05	began
44099	05	to
44100	05	reason
44101	05	saying
44102	05	who
44103	05	is
44104	05	this
44105	05	which
44106	05	speaketh
44107	05	blasphemies
44108	05	who
44109	05	can
44110	05	forgive
44111	05	sins
44112	05	but
44113	05	god
44114	05	alone
44115	05	but
44116	05	when
44117	05	jesus
44118	05	perceived
44119	05	their
44120	05	thoughts
44121	05	he
44122	05	answering
44123	05	said
44124	05	unto
44125	05	them
44126	05	what
44127	05	reason
44128	05	ye
44129	05	in
44130	05	your
44131	05	hearts
44132	05	whether
44133	05	is
44134	05	easier
44135	05	to
44136	05	say
44137	05	thy
44138	05	sins
44139	05	be
44140	05	forgiven
44141	05	thee
44142	05	or
44143	05	to
44144	05	say
44145	05	rise
44146	05	up
44147	05	and
44148	05	walk
44149	05	but
44150	05	that
44151	05	ye
44152	05	may
44153	05	know
44154	05	that
44155	05	the
44156	05	son
44157	05	of
44158	05	man
44159	05	hath
44160	05	power
44161	05	upon
44162	05	earth
44163	05	to
44164	05	forgive
44165	05	sins
44166	05	he
44167	05	said
44168	05	unto
44169	05	the
44170	05	sick
44171	05	of
44172	05	the
44173	05	palsy
44174	05	i
44175	05	say
44176	05	unto
44177	05	thee
44178	05	arise
44179	05	and
44180	05	take
44181	05	up
44182	05	thy
44183	05	couch
44184	05	and
44185	05	go
44186	05	into
44187	05	thine
44188	05	house
44189	05	and
44190	05	immediately
44191	05	he
44192	05	rose
44193	05	up
44194	05	before
44195	05	them
44196	05	and
44197	05	took
44198	05	up
44199	05	that
44200	05	whereon
44201	05	he
44202	05	lay
44203	05	and
44204	05	departed
44205	05	to
44206	05	his
44207	05	own
44208	05	house
44209	05	glorifying
44210	05	god
44211	05	and
44212	05	they
44213	05	were
44214	05	all
44215	05	amazed
44216	05	and
44217	05	they
44218	05	glorified
44219	05	god
44220	05	and
44221	05	were
44222	05	filled
44223	05	with
44224	05	fear
44225	05	saying
44226	05	we
44227	05	have
44228	05	seen
44229	05	strange
44230	05	things
44231	05	to
44232	05	day
44233	05	and
44234	05	after
44235	05	these
44236	05	things
44237	05	he
44238	05	went
44239	05	forth
44240	05	and
44241	05	saw
44242	05	a
44243	05	publican
44244	05	named
44245	05	levi
44246	05	sitting
44247	05	at
44248	05	the
44249	05	receipt
44250	05	of
44251	05	custom
44252	05	and
44253	05	he
44254	05	said
44255	05	unto
44256	05	him
44257	05	follow
44258	05	me
44259	05	and
44260	05	he
44261	05	left
44262	05	all
44263	05	rose
44264	05	up
44265	05	and
44266	05	followed
44267	05	him
44268	05	and
44269	05	levi
44270	05	made
44271	05	him
44272	05	a
44273	05	great
44274	05	feast
44275	05	in
44276	05	his
44277	05	own
44278	05	house
44279	05	and
44280	05	there
44281	05	was
44282	05	a
44283	05	great
44284	05	company
44285	05	of
44286	05	publicans
44287	05	and
44288	05	of
44289	05	others
44290	05	that
44291	05	sat
44292	05	down
44293	05	with
44294	05	them
44295	05	but
44296	05	their
44297	05	scribes
44298	05	and
44299	05	pharisees
44300	05	murmured
44301	05	against
44302	05	his
44303	05	disciples
44304	05	saying
44305	05	why
44306	05	do
44307	05	ye
44308	05	eat
44309	05	and
44310	05	drink
44311	05	with
44312	05	publicans
44313	05	and
44314	05	sinners
44315	05	and
44316	05	jesus
44317	05	answering
44318	05	said
44319	05	unto
44320	05	them
44321	05	they
44322	05	that
44323	05	are
44324	05	whole
44325	05	need
44326	05	not
44327	05	a
44328	05	physician
44329	05	but
44330	05	they
44331	05	that
44332	05	are
44333	05	sick
44334	05	i
44335	05	came
44336	05	not
44337	05	to
44338	05	call
44339	05	the
44340	05	righteous
44341	05	but
44342	05	sinners
44343	05	to
44344	05	repentance
44345	05	and
44346	05	they
44347	05	said
44348	05	unto
44349	05	him
44350	05	why
44351	05	do
44352	05	the
44353	05	disciples
44354	05	of
44355	05	john
44356	05	fast
44357	05	often
44358	05	and
44359	05	make
44360	05	prayers
44361	05	and
44362	05	likewise
44363	05	the
44364	05	disciples
44365	05	of
44366	05	the
44367	05	pharisees
44368	05	but
44369	05	thine
44370	05	eat
44371	05	and
44372	05	drink
44373	05	and
44374	05	he
44375	05	said
44376	05	unto
44377	05	them
44378	05	can
44379	05	ye
44380	05	make
44381	05	the
44382	05	children
44383	05	of
44384	05	the
44385	05	bridechamber
44386	05	fast
44387	05	while
44388	05	the
44389	05	bridegroom
44390	05	is
44391	05	with
44392	05	them
44393	05	but
44394	05	the
44395	05	days
44396	05	will
44397	05	come
44398	05	when
44399	05	the
44400	05	bridegroom
44401	05	shall
44402	05	be
44403	05	taken
44404	05	away
44405	05	from
44406	05	them
44407	05	and
44408	05	then
44409	05	shall
44410	05	they
44411	05	fast
44412	05	in
44413	05	those
44414	05	days
44415	05	and
44416	05	he
44417	05	spake
44418	05	also
44419	05	a
44420	05	parable
44421	05	unto
44422	05	them
44423	05	no
44424	05	man
44425	05	putteth
44426	05	a
44427	05	piece
44428	05	of
44429	05	a
44430	05	new
44431	05	garment
44432	05	upon
44433	05	an
44434	05	old
44435	05	if
44436	05	otherwise
44437	05	then
44438	05	both
44439	05	the
44440	05	new
44441	05	maketh
44442	05	a
44443	05	rent
44444	05	and
44445	05	the
44446	05	piece
44447	05	that
44448	05	was
44449	05	taken
44450	05	out
44451	05	of
44452	05	the
44453	05	new
44454	05	agreeth
44455	05	not
44456	05	with
44457	05	the
44458	05	old
44459	05	and
44460	05	no
44461	05	man
44462	05	putteth
44463	05	new
44464	05	wine
44465	05	into
44466	05	old
44467	05	bottles
44468	05	else
44469	05	the
44470	05	new
44471	05	wine
44472	05	will
44473	05	burst
44474	05	the
44475	05	bottles
44476	05	and
44477	05	be
44478	05	spilled
44479	05	and
44480	05	the
44481	05	bottles
44482	05	shall
44483	05	perish
44484	05	but
44485	05	new
44486	05	wine
44487	05	must
44488	05	be
44489	05	put
44490	05	into
44491	05	new
44492	05	bottles
44493	05	and
44494	05	both
44495	05	are
44496	05	preserved
44497	05	no
44498	05	man
44499	05	also
44500	05	having
44501	05	drunk
44502	05	old
44503	05	wine
44504	05	straightway
44505	05	desireth
44506	05	new
44507	05	for
44508	05	he
44509	05	saith
44510	05	the
44511	05	old
44512	05	is
44513	05	better
44514	06	and
44515	06	it
44516	06	came
44517	06	to
44518	06	pass
44519	06	on
44520	06	the
44521	06	second
44522	06	sabbath
44523	06	after
44524	06	the
44525	06	first
44526	06	that
44527	06	he
44528	06	went
44529	06	through
44530	06	the
44531	06	corn
44532	06	fields
44533	06	and
44534	06	his
44535	06	disciples
44536	06	plucked
44537	06	the
44538	06	ears
44539	06	of
44540	06	corn
44541	06	and
44542	06	did
44543	06	eat
44544	06	rubbing
44545	06	them
44546	06	in
44547	06	their
44548	06	hands
44549	06	and
44550	06	certain
44551	06	of
44552	06	the
44553	06	pharisees
44554	06	said
44555	06	unto
44556	06	them
44557	06	why
44558	06	do
44559	06	ye
44560	06	that
44561	06	which
44562	06	is
44563	06	not
44564	06	lawful
44565	06	to
44566	06	do
44567	06	on
44568	06	the
44569	06	sabbath
44570	06	days
44571	06	and
44572	06	jesus
44573	06	answering
44574	06	them
44575	06	said
44576	06	have
44577	06	ye
44578	06	not
44579	06	read
44580	06	so
44581	06	much
44582	06	as
44583	06	this
44584	06	what
44585	06	david
44586	06	did
44587	06	when
44588	06	himself
44589	06	was
44590	06	an
44591	06	hungred
44592	06	and
44593	06	they
44594	06	which
44595	06	were
44596	06	with
44597	06	him
44598	06	how
44599	06	he
44600	06	went
44601	06	into
44602	06	the
44603	06	house
44604	06	of
44605	06	god
44606	06	and
44607	06	did
44608	06	take
44609	06	and
44610	06	eat
44611	06	the
44612	06	shewbread
44613	06	and
44614	06	gave
44615	06	also
44616	06	to
44617	06	them
44618	06	that
44619	06	were
44620	06	with
44621	06	him
44622	06	which
44623	06	it
44624	06	is
44625	06	not
44626	06	lawful
44627	06	to
44628	06	eat
44629	06	but
44630	06	for
44631	06	the
44632	06	priests
44633	06	alone
44634	06	and
44635	06	he
44636	06	said
44637	06	unto
44638	06	them
44639	06	that
44640	06	the
44641	06	son
44642	06	of
44643	06	man
44644	06	is
44645	06	lord
44646	06	also
44647	06	of
44648	06	the
44649	06	sabbath
44650	06	and
44651	06	it
44652	06	came
44653	06	to
44654	06	pass
44655	06	also
44656	06	on
44657	06	another
44658	06	sabbath
44659	06	that
44660	06	he
44661	06	entered
44662	06	into
44663	06	the
44664	06	synagogue
44665	06	and
44666	06	taught
44667	06	and
44668	06	there
44669	06	was
44670	06	a
44671	06	man
44672	06	whose
44673	06	right
44674	06	hand
44675	06	was
44676	06	withered
44677	06	and
44678	06	the
44679	06	scribes
44680	06	and
44681	06	pharisees
44682	06	watched
44683	06	him
44684	06	whether
44685	06	he
44686	06	would
44687	06	heal
44688	06	on
44689	06	the
44690	06	sabbath
44691	06	day
44692	06	that
44693	06	they
44694	06	might
44695	06	find
44696	06	an
44697	06	accusation
44698	06	against
44699	06	him
44700	06	but
44701	06	he
44702	06	knew
44703	06	their
44704	06	thoughts
44705	06	and
44706	06	said
44707	06	to
44708	06	the
44709	06	man
44710	06	which
44711	06	had
44712	06	the
44713	06	withered
44714	06	hand
44715	06	rise
44716	06	up
44717	06	and
44718	06	stand
44719	06	forth
44720	06	in
44721	06	the
44722	06	midst
44723	06	and
44724	06	he
44725	06	arose
44726	06	and
44727	06	stood
44728	06	forth
44729	06	then
44730	06	said
44731	06	jesus
44732	06	unto
44733	06	them
44734	06	i
44735	06	will
44736	06	ask
44737	06	you
44738	06	one
44739	06	thing
44740	06	is
44741	06	it
44742	06	lawful
44743	06	on
44744	06	the
44745	06	sabbath
44746	06	days
44747	06	to
44748	06	do
44749	06	good
44750	06	or
44751	06	to
44752	06	do
44753	06	evil
44754	06	to
44755	06	save
44756	06	life
44757	06	or
44758	06	to
44759	06	destroy
44760	06	it
44761	06	and
44762	06	looking
44763	06	round
44764	06	about
44765	06	upon
44766	06	them
44767	06	all
44768	06	he
44769	06	said
44770	06	unto
44771	06	the
44772	06	man
44773	06	stretch
44774	06	forth
44775	06	thy
44776	06	hand
44777	06	and
44778	06	he
44779	06	did
44780	06	so
44781	06	and
44782	06	his
44783	06	hand
44784	06	was
44785	06	restored
44786	06	whole
44787	06	as
44788	06	the
44789	06	other
44790	06	and
44791	06	they
44792	06	were
44793	06	filled
44794	06	with
44795	06	madness
44796	06	and
44797	06	communed
44798	06	one
44799	06	with
44800	06	another
44801	06	what
44802	06	they
44803	06	might
44804	06	do
44805	06	to
44806	06	jesus
44807	06	and
44808	06	it
44809	06	came
44810	06	to
44811	06	pass
44812	06	in
44813	06	those
44814	06	days
44815	06	that
44816	06	he
44817	06	went
44818	06	out
44819	06	into
44820	06	a
44821	06	mountain
44822	06	to
44823	06	pray
44824	06	and
44825	06	continued
44826	06	all
44827	06	night
44828	06	in
44829	06	prayer
44830	06	to
44831	06	god
44832	06	and
44833	06	when
44834	06	it
44835	06	was
44836	06	day
44837	06	he
44838	06	called
44839	06	unto
44840	06	him
44841	06	his
44842	06	disciples
44843	06	and
44844	06	of
44845	06	them
44846	06	he
44847	06	chose
44848	06	twelve
44849	06	whom
44850	06	also
44851	06	he
44852	06	named
44853	06	apostles
44854	06	simon
44855	06	whom
44856	06	he
44857	06	also
44858	06	named
44859	06	peter
44860	06	and
44861	06	andrew
44862	06	his
44863	06	brother
44864	06	james
44865	06	and
44866	06	john
44867	06	philip
44868	06	and
44869	06	bartholomew
44870	06	matthew
44871	06	and
44872	06	thomas
44873	06	james
44874	06	the
44875	06	son
44876	06	of
44877	06	alphaeus
44878	06	and
44879	06	simon
44880	06	called
44881	06	zelotes
44882	06	and
44883	06	judas
44884	06	the
44885	06	brother
44886	06	of
44887	06	james
44888	06	and
44889	06	judas
44890	06	iscariot
44891	06	which
44892	06	also
44893	06	was
44894	06	the
44895	06	traitor
44896	06	and
44897	06	he
44898	06	came
44899	06	down
44900	06	with
44901	06	them
44902	06	and
44903	06	stood
44904	06	in
44905	06	the
44906	06	plain
44907	06	and
44908	06	the
44909	06	company
44910	06	of
44911	06	his
44912	06	disciples
44913	06	and
44914	06	a
44915	06	great
44916	06	multitude
44917	06	of
44918	06	people
44919	06	out
44920	06	of
44921	06	all
44922	06	judaea
44923	06	and
44924	06	jerusalem
44925	06	and
44926	06	from
44927	06	the
44928	06	sea
44929	06	coast
44930	06	of
44931	06	tyre
44932	06	and
44933	06	sidon
44934	06	which
44935	06	came
44936	06	to
44937	06	hear
44938	06	him
44939	06	and
44940	06	to
44941	06	be
44942	06	healed
44943	06	of
44944	06	their
44945	06	diseases
44946	06	and
44947	06	they
44948	06	that
44949	06	were
44950	06	vexed
44951	06	with
44952	06	unclean
44953	06	spirits
44954	06	and
44955	06	they
44956	06	were
44957	06	healed
44958	06	and
44959	06	the
44960	06	whole
44961	06	multitude
44962	06	sought
44963	06	to
44964	06	touch
44965	06	him
44966	06	for
44967	06	there
44968	06	went
44969	06	virtue
44970	06	out
44971	06	of
44972	06	him
44973	06	and
44974	06	healed
44975	06	them
44976	06	all
44977	06	and
44978	06	he
44979	06	lifted
44980	06	up
44981	06	his
44982	06	eyes
44983	06	on
44984	06	his
44985	06	disciples
44986	06	and
44987	06	said
44988	06	blessed
44989	06	be
44990	06	ye
44991	06	poor
44992	06	for
44993	06	yours
44994	06	is
44995	06	the
44996	06	kingdom
44997	06	of
44998	06	god
44999	06	blessed
45000	06	are
45001	06	ye
45002	06	that
45003	06	hunger
45004	06	now
45005	06	for
45006	06	ye
45007	06	shall
45008	06	be
45009	06	filled
45010	06	blessed
45011	06	are
45012	06	ye
45013	06	that
45014	06	weep
45015	06	now
45016	06	for
45017	06	ye
45018	06	shall
45019	06	laugh
45020	06	blessed
45021	06	are
45022	06	ye
45023	06	when
45024	06	men
45025	06	shall
45026	06	hate
45027	06	you
45028	06	and
45029	06	when
45030	06	they
45031	06	shall
45032	06	separate
45033	06	you
45034	06	from
45035	06	their
45036	06	company
45037	06	and
45038	06	shall
45039	06	reproach
45040	06	you
45041	06	and
45042	06	cast
45043	06	out
45044	06	your
45045	06	name
45046	06	as
45047	06	evil
45048	06	for
45049	06	the
45050	06	son
45051	06	of
45052	06	man's
45053	06	sake
45054	06	rejoice
45055	06	ye
45056	06	in
45057	06	that
45058	06	day
45059	06	and
45060	06	leap
45061	06	for
45062	06	joy
45063	06	for
45064	06	behold
45065	06	your
45066	06	reward
45067	06	is
45068	06	great
45069	06	in
45070	06	heaven
45071	06	for
45072	06	in
45073	06	the
45074	06	like
45075	06	manner
45076	06	did
45077	06	their
45078	06	fathers
45079	06	unto
45080	06	the
45081	06	prophets
45082	06	but
45083	06	woe
45084	06	unto
45085	06	you
45086	06	that
45087	06	are
45088	06	rich
45089	06	for
45090	06	ye
45091	06	have
45092	06	received
45093	06	your
45094	06	consolation
45095	06	woe
45096	06	unto
45097	06	you
45098	06	that
45099	06	are
45100	06	full
45101	06	for
45102	06	ye
45103	06	shall
45104	06	hunger
45105	06	woe
45106	06	unto
45107	06	you
